Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
PG,University of New South Wales,Online,Graduate Certificate in Technology Management,Computer Science & Information Technology,,"19,920 - 21,180",AUD,year,8,Months,no,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/AGSM-graduate-certificate-in-technology-management/,English,D,"The AGSM Graduate Certificate in Technology Management is a complete stand-alone qualification and can be undertaken as a pathway to an AGSM Master of Business Administration (MBA) degree. These flexible programs are facilitated by world-class academics and industry practitioners who create dynamic and interactive learning experiences – whether students choose to study in virtual and/or face-to-face modes. Students are immersed in active learning experiences and exposed to the practical tools and skills needed to not only succeed, but to thrive in today’s accelerated world.","Business Management, Government Management, Organisational Change",Australia,yes,yes,yes,yes,yes,
PG,University of New South Wales,Kensington,Graduate Certificate in Technology Management,Computer Science & Information Technology,,"19,920 - 21,180",AUD,year,8,Months,no,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/AGSM-graduate-certificate-in-technology-management/,English,D,"The AGSM Graduate Certificate in Technology Management is a complete stand-alone qualification and can be undertaken as a pathway to an AGSM Master of Business Administration (MBA) degree. These flexible programs are facilitated by world-class academics and industry practitioners who create dynamic and interactive learning experiences – whether students choose to study in virtual and/or face-to-face modes. Students are immersed in active learning experiences and exposed to the practical tools and skills needed to not only succeed, but to thrive in today’s accelerated world.","Business Management, Government Management, Organisational Change",Australia,yes,yes,yes,yes,yes,
PG,University of New South Wales,Kensington,Master of Business Administration,Business & Commerce & Finance & Accounting,"70,200","70,200",AUD,year,18,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/AGSM-master-of-business-administration/,English,A,"The AGSM Master of Business Administration (MBA) is a full-time degree designed to prepare students for general management and executive leadership roles in business, government, or not-for-profit organisations. Students are immersed in active learning experiences and exposed to the practical tools and skills needed to thrive in their professional endeavours. The AGSM MBA combines traditional classroom teaching with case studies and teamwork to develop the next generation of leaders. You'll learn from an internationally recognised faculty with industry experience, acquire management insights from current business leaders, and benefit from the knowledge of your fellow students, many of whom have worked for global organisations. The small cohort size, full-time schedule and immersive teaching model ensures you develop a strong network of peers that includes your MBA program colleagues and over 17,000 AGSM global alumni.","Consulting, Strategy and innovation, Business Analyst, Brand Manager, General Manager Director, Entrepreneur",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Kensington,Master of Business Administration (Executive),Business & Commerce & Finance & Accounting,,"29,880",AUD,year,32,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/AGSM-master-of-business-administration-executive/,English,D,"The AGSM Master of Business Administration (Executive), is a part-time national program designed for ambitious and experienced managers, executives, and professionals eager to take their career to the next level. It is designed to build strategy and leadership skills while providing a thorough grounding in core business disciplines. The MBA (Executive) is a flexible program that lets you pursue a professional interest area in dynamic study modes including weekly, intensive, and online classes. This program is unique in its focus on intensive and residential cohort experiences that provide extensive opportunities for group learning and developing peer professional networks. Â AGSM MBA (Executive) courses are designed by academics and delivered and facilitated by industry experts. The national program runs classes in Sydney, Canberra, Melbourne, and Perth, allowing students to stay on top of their study when they are travelling interstate for work. There are options to take online courses that let you plan your study around your other commitments.","General Manager, Chief Executive Officer, Chief Marketing Officer, Chief Operations Officer, Entrepreneur, Consulting, Strategy",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Kensington,Master of Business Administration (Extension),Business & Commerce & Finance & Accounting,"43,200","43,200",AUD,year,30,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/master-of-business-administration-extension/,English,A,"Make powerful connections with international recruiters and corporations. Open doors across the globe. Learn from a globally renowned faculty that combines industry experience and active research agendas, with impressive teaching abilities. Undertake the AGSM Masters of Business Administration (Extension) and you will boost your business experience - through an internship or research project - as part of your degree. The MBA (Extension) is designed for students seeking not only to learn management concepts but apply these concepts in the real world through an internship or similar work-integrated learning activities. Your project must be in an area relevant to management and related to your career aspirations. The MBA (Extension) is identical to the full-time MBA with the addition of an extra session which totals 120 Units of Credit and which is undertaken over about 130 weeks.","General Manager, Chief Executive Officer, Chief Marketing Officer, Chief Operations Officer, Entrepreneur, Consulting, Strategy",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Online,Master of Business Administration,Business & Commerce & Finance & Accounting,"36,180","36,180",AUD,year,2,Years,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/agsm-master-of-business-administration-specialised/,English,A,"The Master of Business Administration (Specialised), or MBAX, is a flexible online MBA, giving students the ability to specialise in one of four streams; Technology, Change, Finance, and Social Impact. The MBAX equips professionals with the skills to be effective in a contemporary business environment where the rapid rate of innovation and disruption impacts significantly on the organisation's success. You'll be able to apply the concepts and tools to your professional environment immediately, while preparing for the future by accelerating your current career, following a new path or building a new enterprise.","General Management, Social Impact, Change, Finance, Technology",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Kensington,Master of Business Administration,Business & Commerce & Finance & Accounting,"36,180","36,180",AUD,year,2,Years,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/agsm-master-of-business-administration-specialised/,English,A,"The Master of Business Administration (Specialised), or MBAX, is a flexible online MBA, giving students the ability to specialise in one of four streams; Technology, Change, Finance, and Social Impact. The MBAX equips professionals with the skills to be effective in a contemporary business environment where the rapid rate of innovation and disruption impacts significantly on the organisation's success. You'll be able to apply the concepts and tools to your professional environment immediately, while preparing for the future by accelerating your current career, following a new path or building a new enterprise.","General Management, Social Impact, Change, Finance, Technology",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Online,Graduate Certificate Child Development,Humanities and Social Science,,"23,400",AUD,year,1,Year,no,yes,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-child-development/,English,D,"UNSW Graduate Certificate in Child Development gives professionals from non-Psychology backgrounds specialised skills to apply psychological principles to their work with children. If you work in education, nursing, juvenile justice, social work or any other field involved with young people, this program will give you a highly-valued suite of psychological skills. The Graduate Certificate in Child Development is a unique offer in Australia. Delivered entirely online, it will equip you to apply an evidence-based approach to your work with children. You will gain an understanding of typical - compared to atypical - child development; age-appropriate capabilities and performance expectations; factors that influence attention, learning, and memory; the development, management and treatment of common childhood disorders; and factors that promote well-being and resilience.","General Management, Social Impact, Change, Finance, Technology",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Online,Graduate Certificate in Analytics,Business & Commerce & Finance & Accounting,"17,820","17,820",AUD,year,10,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-analytics/,English,A,Big data has disrupted the skills and knowledge required of employees across functions to deliver value to their organisations. The demand for professionals with analytics capabilities who can skillfully apply data-driven decisions is increasing exponentially. UNSW Business School has introduced a suite of online analytics programs to meet this demand.,"General Management, Social Impact, Change, Finance, Technology",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Online,Graduate Certificate in Analytics,Business & Commerce & Finance & Accounting,"24,120","24,120",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-business-analytics/,English,A,"The Graduate Certificate in Business Analytics is designed for professionals who are looking to upskill in business analytics and technical skills. You don’t need to have an undergraduate degree to undertake this program. This program offers a pathway into the Master of Commerce. You can select courses to meet your professional development needs or interests and you’ll gain exposure to conceptual frameworks, modelling techniques, database management and ethical debates to provide a holistic view of business analytics.","General Management, Social Impact, Change, Finance, Technology",Australia,yes,yes,yes,yes,yes,
PG,University of New South Wales,Kensington,Graduate Certificate in Analytics,Business & Commerce & Finance & Accounting,"24,120","24,120",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-business-analytics/,English,A,"The Graduate Certificate in Business Analytics is designed for professionals who are looking to upskill in business analytics and technical skills. You don’t need to have an undergraduate degree to undertake this program. This program offers a pathway into the Master of Commerce. You can select courses to meet your professional development needs or interests and you’ll gain exposure to conceptual frameworks, modelling techniques, database management and ethical debates to provide a holistic view of business analytics.","General Management, Social Impact, Change, Finance, Technology",Australia,yes,yes,yes,yes,yes,
PG,University of New South Wales,Kensington,Graduate Certificate in City Analytics,Computer Science & Information Technology,,"15,600",AUD,year,1,Year,no,yes,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-city-analytics/,English,D,"The Graduate Certificate in City Analytics is a unique six-month program intended to upskill the next generation of city data, analytics and modelling professionals. In this program you will be introduced to the power of data-driven approaches in understanding the inherent complexity of the city; it will play an important, foundational role in developing your skill set and developing the culture of data-driven, evidence-based policy and decision making across our cities.The core elements of the Graduate Certificate in City Analytics are courses in Scientific Programming, Digital Cities, GIS in Planning and Urban Data Visualisation. *This program is suspended and the final intake will be T3 2020. From 2021 you will be able to study City Analytics as a sequence of recommended electives in the UNSW Master of City Planning, as well as electives in other Built Environment programs.","Spatial Analysis, Data Analysis, Future Transport Direction, Urban Data, Smart City Management",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Kensington,Graduate Certificate in City Planning,Computer Science & Information Technology,"15,600","15,600",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-city-planning/,English,A,"The Graduate Certificate in City Planning is a six-month program designed to help you move into planning from a related discipline, or to gain a greater understanding of planning from a relevant professional standpoint. Key areas of study include urban society, theory and history, city economics and development, environment and sustainability, strategic spatial planning, law, administration, research and analysis.","Housing Consultancy, Urban Renewal, Environmental Management, Heritage, Urban Design",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Online,Graduate Certificate in Commerce,Business & Commerce & Finance & Accounting,"24,120","24,120",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-commerce/,English,A,The Graduate Certificate in Commerce is designed for professionals who are looking to upskill in a range of business areas. You dont need to have an undergraduate degree to undertake this program. This program also offers a pathway into the Master of Commerce. You can select courses to meet your professional development needs or interests and youll gain exposure to contemporary business thinking applications.Â,"Housing Consultancy, Urban Renewal, Environmental Management, Heritage, Urban Design",Australia,yes,yes,yes,yes,yes,
PG,University of New South Wales,Kensington,Graduate Certificate in Commerce,Business & Commerce & Finance & Accounting,"24,120","24,120",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-commerce/,English,A,The Graduate Certificate in Commerce is designed for professionals who are looking to upskill in a range of business areas. You dont need to have an undergraduate degree to undertake this program. This program also offers a pathway into the Master of Commerce. You can select courses to meet your professional development needs or interests and youll gain exposure to contemporary business thinking applications.Â,"Housing Consultancy, Urban Renewal, Environmental Management, Heritage, Urban Design",Australia,yes,yes,yes,yes,yes,
PG,University of New South Wales,Online,Graduate Certificate in Commercial Biotechnology,Computer Science & Information Technology,"22,320","22,320",AUD,year,2,Years,no,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-commercial-biotechnology/,English,A,"The Graduate Certificate in Commercial Biotechnology is aimed at early to mid-career, science-trained professionals working in the Australasian biotechnology industry. This online coursework program consists of four core courses which will equip you to translate complex biotechnology industry developments into your marketplace. Learn how to translate intellectual property and manage the process for commercial potential across the regulatory and cultural complexities of global markets. Graduate with essential business and technical capabilities required to capitalise on commercialisation opportunities within the sector.","Biotechnology, Bioanalytics, Pharmaceuticals, Research development",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Kensington,Graduate Certificate in Commercial Biotechnology,Computer Science & Information Technology,"22,320","22,320",AUD,year,2,Years,no,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-commercial-biotechnology/,English,A,"The Graduate Certificate in Commercial Biotechnology is aimed at early to mid-career, science-trained professionals working in the Australasian biotechnology industry. This online coursework program consists of four core courses which will equip you to translate complex biotechnology industry developments into your marketplace. Learn how to translate intellectual property and manage the process for commercial potential across the regulatory and cultural complexities of global markets. Graduate with essential business and technical capabilities required to capitalise on commercialisation opportunities within the sector.","Biotechnology, Bioanalytics, Pharmaceuticals, Research development",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Kensington,Graduate Certificate,Computer Science & Information Technology,"23,640","23,640",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-computing/,English,A,"The Graduate Certificate in Computing is designed for students who want to complete a short qualification in Computing. You will study four advanced topics in Computing to complement or update your existing qualifications, or   if you have no background in the area   you can undertake four introductory level courses before considering a higher-level qualification in this discipline. You will be able to articulate from the Graduate Certificate in Computing to the Graduate Diploma with credit for the completed courses, provided you have not failed anything while enrolled in the Graduate Certificate or as long as you have achieved a 70% average. If you intend to articulate and complete a double major in the Graduate Diploma or the Master of Information Technology, please pay attention when selecting Graduate Certificate courses to ensure they align with the requirements for your preferred major.","Computer science, IT, IS, Software engineer, Systems administrationÂ",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Kensington,Graduate Certificate in Construction Project Management,Business & Commerce & Finance & Accounting,,"15,600",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-construction-project-management/,English,D,"The Graduate Certificate is the first tier of two programs in Construction Project Management. This program is undertaken on a part-time basis over one year. You will receive a strong introduction to project management principles and learn the techniques needed to effectively manage large construction projects, including established theories and recent developments. The focus of the courses may include management of construction organisations, risk management and business analytics, cost and value management, contract administration, planning and control, and informatics.","Construction Management, Project Management, Property Development",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Paddington,Graduate Certificate in Cultural Leadership,Humanities and Social Science,"15,480","15,480",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-cultural-leadership/,English,A,"The Graduate Certificate in Cultural Leadership consists of four courses that introduce you to contemporary art and the workings of arts and cultural institutions. It is an ideal short program for those who want to enter cultural leadership from other professional backgrounds or extend their qualifications in this area.Your courses will focus on communication skills for creative disciplines and a critical introduction to exhibitions and the role of art institutions. The program also includes electives in art history, contemporary art, and Aboriginal art.","Arts curation, policy or administration, Cultural research, Festival programming, Museum management",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Online,Graduate Certificate in Cyber Security,Computer Science & Information Technology,"23,640","23,640",AUD,year,10,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-cyber-security/,English,A,"The Graduate Certificate in Cyber Security is designed to provide a foundational understanding of cyber security concepts and knowledge that industry demands. You’ll be armed with the current best practice skills to securely identify, manage and respond to privacy risks in a changing global environment.","Arts curation, policy or administration, Cultural research, Festival programming, Museum management",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Kensington,Graduate Certificate in Data Science & Decisions,Computer Science & Information Technology,22320,22320,AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-data-science-decisions/,English,A,"The Graduate Certificate in Data Science & Decisions aims to produce professionals who are skilled in the manipulation and interpretation of large amounts of data. It has been developed to train scientists to meet the current, and future, strong demand for Data Scientists and Data Analysts. Graduates will have broad and advanced knowledge and skills in Data Science across the three areas of mathematics and statistics, computer science, and economics.","Arts curation, policy or administration, Cultural research, Festival programming, Museum management",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Paddington,Graduate Certificate in Design,Creative Arts & Design & Music,"18,600","18,600",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-design/,English,A,"The Graduate Certificate in Design provides a strong introductory foundation to diverse aspects of professional design. It consists of four courses   two in the design core which introduce you to design processes and communication, and two from areas of design practice or other studio electives. These electives include Spatial Experiences, Interaction Design and UX Experience, Visualisation and Visual Effects, Future Making, Graphic Communication, Planar Practices and Temporal and Spatial Practices.","UX and experiential design, Graphics, media and digital design, Events, theatre and production design, Creative consultancies, social innovation and entrepreneurship, Design management and strategy",Australia,no,yes,no,yes,no,
PG,University of New South Wales,Online,Graduate Certificate in Economics,Business & Commerce & Finance & Accounting,"24,120","24,120",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-economics/,English,A,"The Graduate Certificate in Economics provides a pathway to the Master of Applied Economics and Master of Economic coursework degrees, in one of the worlds top 50 economic schools. In this program you will develop solid foundations in economic principles, quantitative reasoning and decision-making. You will have the opportunity to articulate into the Master of Applied Economics or if interested in more theory-orientated learning, the Master of Economics, after completion of the Grad Cert.","Government Departments, including the Reserve Bank of Australia, Australian Bureau of Statistics and Treasury, International Organisations, including the major banks, Consulting Firms, Research Centres, Educational Institutions",Australia,yes,yes,yes,yes,yes,
PG,University of New South Wales,Kensington,Graduate Certificate in Economics,Business & Commerce & Finance & Accounting,"24,120","24,120",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-economics/,English,A,"The Graduate Certificate in Economics provides a pathway to the Master of Applied Economics and Master of Economic coursework degrees, in one of the worlds top 50 economic schools. In this program you will develop solid foundations in economic principles, quantitative reasoning and decision-making. You will have the opportunity to articulate into the Master of Applied Economics or if interested in more theory-orientated learning, the Master of Economics, after completion of the Grad Cert.","Government Departments, including the Reserve Bank of Australia, Australian Bureau of Statistics and Treasury, International Organisations, including the major banks, Consulting Firms, Research Centres, Educational Institutions",Australia,yes,yes,yes,yes,yes,
PG,University of New South Wales,Online,Graduate Certificate in Education,Education,"18,240","18,240",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-education/,English,A,"The Graduate Certificate in Education is designed for qualified teachers and other educational professionals who wish to upgrade their knowledge and skills in a specific area of education at an advanced level. Our postgraduate programs aim to meet the diverse needs of educators, with a strong focus on developing teacher skills to support students in all environments. The program offers seven areas of specialisation: The Graduate Certificate in Education can be undertaken as a fully online program, although some specialisations such as TESOL and Special Education may contain face to face Work Integrated Learning components.","Early Childhood Teaching, Primary and Secondary Teaching, Vocational and Workplace Teaching, Tertiary Teaching",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Kensington,Graduate Certificate in Education,Education,"18,240","18,240",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-education/,English,A,"The Graduate Certificate in Education is designed for qualified teachers and other educational professionals who wish to upgrade their knowledge and skills in a specific area of education at an advanced level. Our postgraduate programs aim to meet the diverse needs of educators, with a strong focus on developing teacher skills to support students in all environments. The program offers seven areas of specialisation: The Graduate Certificate in Education can be undertaken as a fully online program, although some specialisations such as TESOL and Special Education may contain face to face Work Integrated Learning components.","Early Childhood Teaching, Primary and Secondary Teaching, Vocational and Workplace Teaching, Tertiary Teaching",Australia,yes,no,yes,no,no,
PG,University of New South Wales,Kensington,Graduate Certificate in Educational Leadership,Humanities and Social Science,"18,240","18,240",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-educational-leadership/,English,A,"Are you seeking to hone your knowledge of the latest theory and research that informs educational leadership practice? The Graduate Certificate in Educational Leadership is a short and flexible degree of professional development in educational leadership theory, research, policy and practice.
You will be encouraged to share your own research and experience with other students to better understand and develop leadership roles. The degree includes a wide range of electives, allowing you to tailor your course to suit your individual educational leadership interests and aspirations.",Lead education in schools from all sectors,Australia,no,yes,no,yes,no,
PG,University of New South Wales,Kensington,Graduate Certificate in Engineering Science,Engineering,"23,640","23,640",AUD,year,8,Months,yes,no,IELTS,,,6.5,,,https://degrees.unsw.edu.au/graduate-certificate-in-engineering-science/,English,A,"The Graduate Certificate of Engineering Science is designed for engineers and graduates wanting to develop and expand their knowledge and skills in an area of specialisation. It will enable you to meet or maintain professional accreditation standards and provide opportunities for continuing professional development as well interaction with those at the cutting edge of their discipline. You will add breadth to your knowledge of engineering in general and expand your knowledge and skills in engineering management, as well as developing your technical knowledge and ability to analyse engineering problems. The specialisations available include: Civil Engineering; Nuclear Engineering; Chemical Process Engineering; Energy Systems; Electrical Engineering; Engineering Design and Management; Engineering Resilience; Photovoltaics and Solar Energy Engineering; Renewable Energy Engineering; and Telecommunications. The program articulates to the Graduate Diploma of Engineering Science with full credit for courses completed in the Graduate Certificate.",Lead education in schools from all sectors,Australia,no,yes,no,yes,no,
