Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
HONS,University of New South Wales,Kensington,"Bachelor of Advanced Science (Honours), Bachelor of Fine Arts",Creative Arts & Design & Music,"42,600","42,600",AUD,year,5,Years,yes,no,year 12,IELTS,,97.5,6,,https://degrees.unsw.edu.au/advanced-science-honours-fine-arts/,English,A,"Artists and scientists approach creativity, exploration and research in different but increasingly connected ways and perspectives; when working together, they open up new ways of seeing, experiencing and interpreting the world around us. The Advanced Science component differs from the Bachelor of Science with the inclusion of advanced-level courses, an Honours year and options tailored to your aptitude and interests. In addition to foundation subjects such as biology, chemistry, physics and maths, you have access to more than 25 advanced fields of science. During your studies, you will develop the critical and analytical thinking needed for the successful completion of the research-based Honours year. Fine Arts components will encourage you to explore a wide range of artistic processes, techniques and media through theory and practice. With two distinct majors available, you will choose to focus on either Studio Practice, or Art Theory.  Both pathways feature professional practice, research skills and opportunities for elective study, meaning you will be prepared for a diverse range of professional contexts.","Geographer, Microbiologist, Botanist, Visual artist, Arts administrator, Arts journalist",Australia,no,yes,no,yes,no,
HONS,University of New South Wales,Paddington,"Bachelor of Advanced Science (Honours), Bachelor of Fine Arts",Creative Arts & Design & Music,"42,600","42,600",AUD,year,5,Years,yes,no,year 12,IELTS,,97.5,6,,https://degrees.unsw.edu.au/advanced-science-honours-fine-arts/,English,A,"Artists and scientists approach creativity, exploration and research in different but increasingly connected ways and perspectives; when working together, they open up new ways of seeing, experiencing and interpreting the world around us. The Advanced Science component differs from the Bachelor of Science with the inclusion of advanced-level courses, an Honours year and options tailored to your aptitude and interests. In addition to foundation subjects such as biology, chemistry, physics and maths, you have access to more than 25 advanced fields of science. During your studies, you will develop the critical and analytical thinking needed for the successful completion of the research-based Honours year. Fine Arts components will encourage you to explore a wide range of artistic processes, techniques and media through theory and practice. With two distinct majors available, you will choose to focus on either Studio Practice, or Art Theory.  Both pathways feature professional practice, research skills and opportunities for elective study, meaning you will be prepared for a diverse range of professional contexts.","Geographer, Microbiologist, Botanist, Visual artist, Arts administrator, Arts journalist",Australia,no,yes,no,yes,no,
HONS,University of New South Wales,Kensington,"Bachelor of Advanced Science (Honours), Bachelor of Laws",Law,"46,920","46,920",AUD,year,6,Years,yes,no,year 12,IELTS,,97.5,6,,https://degrees.unsw.edu.au/advanced-science-honours-law/,English,A,"The Law degree aims to develop graduates who have excellent analytical skills, a capacity for scholarly research, effective oral and written communication skills, and a commitment to personal and professional development, ethical practice and social responsibility. In addition to developing critical and analytical skills, Law students can gain real-world perspective by undertaking an internship and practical legal experience in our community legal centre. This is complemented by hands-on learning and a strong research focus in the Advanced Science degree, where you can tailor coursework to your aptitude and interests while deepening your understanding of scientific inquiry.","In-house counsel in research and technology industries, Patent attorney, Product development and analysis",Australia,no,yes,no,yes,no,
HONS,University of New South Wales,Kensington,"Bachelor of Advanced Science (Honours), Bachelor of Science (Computer Science)",Computer Science & Information Technology,"47,760","47,760",AUD,year,5,Years,yes,no,year 12,IELTS,,97.5,6,,https://degrees.unsw.edu.au/advanced-science-honours-computer-science/,English,A,"Broaden your career prospects by studying Advanced Science and Computer Science together. The Advanced Science degree differs from the Bachelor of Science with the inclusion of advanced-level courses, an Honours year and options tailored to your aptitude and interests. In addition to foundation subjects such as biology, chemistry, physics and maths, you have access to more than 25 advanced fields of science, including advanced physical oceanography, archaeology palaeoenvironments, climate dynamics and marine and coastal science. During your studies, you will develop the critical and analytical thinking needed for the successful completion of the research-based Honours year. In the Computer Science component, you will study the design, construction and uses of computer systems. There are more than seven Computer Science majors to choose from, including artificial intelligence, database systems, e-commerce, embedded systems, networks, programming languages and security.","Business systems analyst, Computer scientist/programmer, Oceanographer, Inventor/entrepreneur, Statistician, Database administrator, Management consultant",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,Bachelor of Architectural Studies,Computer Science & Information Technology,"41,280","41,280",AUD,year,3,Years,yes,no,year 12,IELTS,,97.5,6,,https://degrees.unsw.edu.au/architectural-studies/,English,A,"Create inspiring architecture of social and environmental value. This degree prepares you for work in architecture and other design-based industries as you study the practice and theory of architecture. Learn how to design buildings and their settings to meet the needs of individuals and communities, taking sustainability, culture and economy into consideration.Lectures and design studio sessions cover architectural design, architectural communications, architectural history and theory, architectural science, the environment and technologies, and architectural construction and structures.Combined with the Master of Architecture, this degree offers you an enviable head start in contemporary and multidisciplinary design practice.","Architect, Specialist architect, Building scientist, Architect in a multidisciplinary design practice, Architect in a government department",Australia,no,yes,no,yes,no,
HONS,University of New South Wales,Kensington,Bachelor of Architectural Studies (Honours),Computer Science & Information Technology,"41,280","41,280",AUD,year,1,Year,yes,no,year 12,IELTS,,97.5,6,,https://degrees.unsw.edu.au/architectural-studies-optional-honours/,English,A,"This Honours degree gives you the opportunity to deepen your knowledge of Architectural Design methods, knowledge and history by undertaking a significant research project. During the year you will also undertake research-methods courses to assist you to prepare a thesis, and will be supervised by an academic and often an architect of practice.Following the Honours year, you may apply to enter the Master of Architecture or apply to undertake a research degree such as the Master of Philosophy, Masters by Research or a PhD.","Architect, Specialist architect, Building scientist, Architect in a multidisciplinary design practice, Architect in a government department",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,Bachelor of Architectural Studies,Computer Science & Information Technology,"41,280","41,280",AUD,year,4,Years,yes,no,year 12,IELTS,,97.5,6,,https://degrees.unsw.edu.au/architecture-unsw-tongji/,English,A,"UNSW has partnered with Tongji University in Shanghai to offer you an architectural education with a global focus. This unique dual degree, taught in English at both universities, prepares you for practice in both China and Australia, and provides a distinct advantage to progress your career at a global level.You will graduate with a UNSW Bachelor of Architectural Studies and a Tongji University Bachelor of Science in Architecture. You are then eligible to apply for the UNSW Master of Architecture degree or postgraduate Architecture studies at Tongji.","Architect, Specialist architect, Building scientist, Architect in a multidisciplinary design practice, Architect in a government office",Australia,no,yes,no,yes,no,
HONS,University of New South Wales,Paddington,Bachelor of Art Theory (Honours),Creative Arts & Design & Music,"37,440","37,440",AUD,year,1,Year,yes,no,year 12,IELTS,,97.5,6,,https://degrees.unsw.edu.au/art-theory-optional-honours/,English,A,"The Bachelor of Art Theory (Honours) is a one-year advanced undergraduate degree for high-achieving students. It may be undertaken after completion of an undergraduate pass degree in art history, art theory or equivalent. The degree enables students to expand and deepen their knowledge and understanding of art theory, and to develop analytical, problem-solving and research skills through undertaking a significant independent research thesis. The degree may be a pathway to a MPhil or PhD.","Arts and cultural manager, Gallery and event curator, Arts policy administrator, Creative director, Art critic, Art historian, Cultural critic",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Canberra,Bachelor of Arts,Creative Arts & Design & Music,"37,440","6,684",AUD,year,3,Years,yes,no,N/A,IELTS,,N/A,6,,https://degrees.unsw.edu.au/bachelor-of-arts/,English,D,"A Bachelor of Arts (BA) degree gives you strong written and oral communication skills, the capacity to research and think critically, and the ability to work independently and collaboratively, all essential attributes of effective leaders in the Australian Defence Force (ADF). The BA will enrich your understanding of how people define and debate life's meaning and values. The diverse range of courses and electives form pathways for majors in Business, English and Media Studies, Geography, History, Indonesian Studies, and International and Political Studies.","Maritime aviation warfare officer, Helicopter pilot, Intelligence officer, Logistics officer, Air combat officer (mission aircrew), Human resource manager",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,Bachelor of Arts,Creative Arts & Design & Music,"6,684","6,684",AUD,year,3,Years,yes,no,year 12,IELTS,,80,6,,https://degrees.unsw.edu.au/arts/,English,A,"The flexibility of a Bachelor of Arts degree allows you to pursue your interests and career aspirations across a range of disciplines within the humanities and social sciences, including languages, arts, history, philosophy and business. In whichever area you choose to study, you will develop transferable skills and in-depth knowledge, and gain the tools to think critically, communicate effectively and conduct independent research.","Advocacy and campaign strategist, Business consultant, International affairs specialist, Teacher, Journalist, Museum and gallery curator",Australia,no,yes,no,yes,no,
HONS,University of New South Wales,Kensington,Bachelor of Arts & Social Sciences (Honours),Humanities and Social Science,"36,960","36,960",AUD,year,1,Year,yes,no,year 12,IELTS,,80,6,,https://degrees.unsw.edu.au/arts-and-soc-science-optional-honours/,English,A,"Take your studies to the next level with this one-year Honours degree.  Suitable for high achieving students upon completion of an undergraduate pass degree in Arts, International Studies or Social Research and Policy, the Honours year will further develop your analytical and research skills in your chosen discipline of study.","Advocacy and campaign strategist, Business consultant, International affairs specialist, Teacher, Journalist, Museum and gallery curator",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,Bachelor of Arts and Business,Business & Commerce & Finance & Accounting,"40,920","40,920",AUD,year,3,Years,yes,no,year 12,IELTS,,80,6,,https://degrees.unsw.edu.au/arts-and-business/,English,A,"Combine your passions in the arts, humanities and social sciences with an understanding of business principles and practical management. This degree provides you with the depth of the Bachelor of Arts, along with an especially designed Business Studies component that introduces you to key concepts and approaches in business and management.","Business consulting,, marketing and communications,, strategy,, research,, policy and international affairs.
Your choice of major and minor will help to shape your career options.",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,"Bachelor of Arts and Business, Bachelor of Laws",Business & Commerce & Finance & Accounting,"40,920","40,920",AUD,year,6,Years,yes,no,year 12,IELTS,,80,6,,https://degrees.unsw.edu.au/arts-and-business-law/,English,A,"This double degree combines a foundation in Law with an Arts and Business degree, giving you the opportunity to gain a solid understanding of the social implications of the law in the competitive business world. You’ll not only develop knowledge in the humanities, social sciences and communication fields, but also complete a specially designed Business Studies stream. UNSW Law graduates have excellent analytical skills, a capacity for scholarly research, effective oral and written communication skills, and a commitment to personal and professional development, ethical practice and social responsibility.","Business consulting,, marketing and communications,, strategy,, research,, policy and international affairs.
Your choice of major and minor will help to shape your career options.",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,"Bachelor of Arts, Bachelor of Education (Secondary)",Creative Arts & Design & Music,"37,800","37,800",AUD,year,4,Years,yes,no,year 12,IELTS,,80,6,,https://degrees.unsw.edu.au/arts-education-secondary/,English,A,"This double degree is for students who want to become secondary-school teachers. It combines studies in theoretical and practical aspects of education with your approved teaching discipline selected from English, ancient and/or modern history, languages, Indigenous studies, drama, geography, music studies, or sociology and anthropology. After completing this degree, you will have a professional teaching qualification as well as an Arts degree from the UNSW Faculty of Arts and Social Sciences. In your final two years, you will develop skills in classroom competence and spend up to 80 days in supervised teaching in at least two secondary-school contexts.","Secondary-school teacher, Policy development specialist, Corporate trainer, Customer relations and managerial consultant",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,"Bachelor of Arts, Bachelor of Laws",Law,"38,820","38,820",AUD,year,5,Years,yes,no,year 12,IELTS,,80,6,,https://degrees.unsw.edu.au/arts-law/,English,A,"This double degree provides extensive opportunities to apply your knowledge in practical situations to gain real-world experience. You’ll develop skills in effective communication and learn to think critically, analytically and laterally. Your Law degree complements your humanities studies with a wide range of experiential learning opportunities that provide you with the benefits of an education in the Humanities, Social Sciences and the Creative and Performing Arts. UNSW Law graduates have excellent analytical skills, a capacity for scholarly research, effective oral and written communication skills, and a commitment to personal and professional development, ethical practice and social responsibility.","Secondary-school teacher, Policy development specialist, Corporate trainer, Customer relations and managerial consultant",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,Bachelor of Aviation (Flying),Aviation,"47,760","47,760",AUD,year,3,Years,yes,no,year 12,IELTS,,80,6,,https://degrees.unsw.edu.au/aviation-flying/,English,A,"Realise your dream of becoming a pilot with the Bachelor of Aviation (Flying). In this degree youll learn the science behind aviation as well as gain your flying licence. In addition to theoretical studies, you will have up to 200 hours of flight training and approximately 30 hours of simulator training. You will also take courses in aviation management allowing you to enter management roles in the industry. Please note that you will need to pay for all flying training costs in addition to the academic/tuition fees.","Pilot, Flying instructor, Aerial surveyor",Australia,no,yes,no,yes,no,
BA,University of New South Wales,Kensington,Bachelor of Aviation (Management),Aviation,"47,760","47,760",AUD,year,3,Years,yes,no,year 12,IELTS,,80,6,,https://degrees.unsw.edu.au/aviation-management/,English,A,"If you want to work in aviation but not necessarily as a pilot, or already have industry experience and want to further your qualifications, this is the degree for you. It shares a common academic core with the flying stream, but instead of flight training you do a range of courses in management areas such as operations management, aviation economics, law and regulations, airline marketing and safety.","Airfreight manager, Airport planner, Flight crew scheduler, Aviation consultant, Flight analyst, Flight safety investigator, Aviation revenue manager, Airport or fleet planner",Australia,no,yes,no,yes,no,
